Iter;McCC;CC;CCL;CCO;CI;CLC;CLLC;LDC;LLDC;LCOM5;NL;NLE;WMC;CBO;CBOI;NII;NOI;RFC;AD;CD;CLOC;DLOC;PDA;PUA;TCD;TCLOC;DIT;NOA;NOC;NOD;NOP;LLOC;LOC;NATTR;NG;NLA;NLG;NLM;NLPA;NLPM;NLS;NM;NOS;NPA;NPM;NS;TLLOC;TLOC;TNA;TNG;TNLA;TNLG;TNLM;TNLPA;TNLPM;TNLS;TNM;TNOS;TNPA;TNPM;TNS;Project;Model;F1X;F1D2;F1D3;F1D4;PrecX;PrecD2;PrecD3;PrecD4;RecallX;RecallD2;RecallD3;RecallD4;AUCX;AUC2;AUC3;AUC4;SENX;SEN2;SEN3;SEN4;SPCX;SPC2;SPC3;SPC4;MCC;MCC2;MCC3;MCC4
38;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;rf;0.7078652;0.7213115;0.7111111;0.718232;0.9130435;0.8918919;0.9014085;0.9027778;0.5779817;0.6055046;0.587156;0.5963303;0.9054632;0.9035892;0.8996804;0.9022326;0.5779817;0.6055046;0.587156;0.5963303;0.9849624;0.9799499;0.9824561;0.9824561;0.6745407;0.6812901;0.67454073;0.6812532
38;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;rpart;0.6666667;0.6461538;0.6631016;0.6435644;0.8450704;0.7325581;0.7948718;0.6989247;0.5504587;0.5779817;0.5688073;0.5963303;0.8231128;0.849716;0.8202387;0.8490032;0.5504587;0.5779817;0.5688073;0.5963303;0.9724311;0.9423559;0.9598997;0.9298246;0.6190703;0.5696124;0.61907033;0.5585316
39;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;glm;0.6021505;0.5978261;0.5945946;0.6054054;0.7272727;0.7333333;0.7236842;0.7368421;0.5137615;0.5045872;0.5045872;0.5137615;0.8457957;0.8486583;0.8447955;0.8551424;0.5137615;0.5045872;0.5045872;0.5137615;0.9473684;0.9498747;0.9473684;0.9498747;0.5278846;0.5259235;0.52788463;0.5336154
39;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;knn;0.5775401;0.64;0.5851064;0.6564103;0.6923077;0.7032967;0.6962025;0.744186;0.4954128;0.587156;0.5045872;0.587156;0.8492792;0.8627877;0.8466004;0.865064;0.4954128;0.587156;0.5045872;0.587156;0.9398496;0.9323308;0.9398496;0.9448622;0.4956435;0.5561417;0.49564353;0.5823991
39;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;naive_bayes;0.6666667;0.6829268;0.6633166;0.6763285;0.741573;0.7291667;0.7333333;0.7142857;0.6055046;0.6422018;0.6055046;0.6422018;0.8547401;0.8639719;0.8572348;0.8642248;0.6055046;0.6422018;0.6055046;0.6422018;0.9423559;0.9348371;0.9398496;0.9298246;0.5916538;0.6050908;0.59165383;0.5951286
39;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;rf;0.6875;0.7113402;0.7150259;0.7253886;0.7951807;0.8117647;0.8214286;0.8333333;0.6055046;0.6330275;0.6330275;0.6422018;0.870157;0.8831367;0.8785381;0.8828033;0.6055046;0.6330275;0.6330275;0.6422018;0.9573935;0.9598997;0.962406;0.9649123;0.6250229;0.6521109;0.62502293;0.670884
39;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;rpart;0.6418605;0.6507177;0.6418605;0.6507177;0.6509434;0.68;0.6509434;0.68;0.6330275;0.6238532;0.6330275;0.6238532;0.8404038;0.8180773;0.8404038;0.8180773;0.6330275;0.6238532;0.6330275;0.6238532;0.9072682;0.9197995;0.9072682;0.9197995;0.5458399;0.561295;0.54583993;0.561295
40;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;glm;0.4761905;0.4941176;0.4912281;0.5505618;0.6779661;0.6885246;0.6774194;0.7101449;0.3669725;0.3853211;0.3853211;0.4495413;0.8028443;0.8083052;0.8014072;0.8200777;0.3669725;0.3853211;0.3853211;0.4495413;0.952381;0.952381;0.9498747;0.9498747;0.4091873;0.4264958;0.40918733;0.4785952
40;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;knn;0.627027;0.6428571;0.6304348;0.6497462;0.7631579;0.7241379;0.7733333;0.7272727;0.5321101;0.5779817;0.5321101;0.587156;0.8449334;0.8443241;0.8450254;0.8433009;0.5321101;0.5779817;0.5321101;0.587156;0.9548872;0.9398496;0.9573935;0.9398496;0.5605025;0.5642704;0.56050253;0.5716747
40;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;naive_bayes;0.5803109;0.6095238;0.5959596;0.6037736;0.6666667;0.6336634;0.6629213;0.6213592;0.5137615;0.587156;0.5412844;0.587156;0.8274011;0.8335288;0.8266078;0.8323331;0.5137615;0.587156;0.5412844;0.587156;0.9298246;0.9072682;0.924812;0.9022556;0.4901793;0.5085591;0.49017933;0.4997213
40;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;rf;0.7311828;0.7213115;0.7111111;0.7065217;0.8831169;0.8918919;0.9014085;0.8666667;0.6238532;0.6055046;0.587156;0.5963303;0.8586949;0.8577062;0.8612242;0.8585799;0.6238532;0.6055046;0.587156;0.5963303;0.9774436;0.9799499;0.9824561;0.9749373;0.6883425;0.6812901;0.68834253;0.6610963
40;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;rpart;0.65;0.6363636;0.6597938;0.6067416;0.7142857;0.7078652;0.7529412;0.7826087;0.5963303;0.5779817;0.587156;0.4954128;0.8171576;0.8115472;0.7609161;0.77316;0.5963303;0.5779817;0.587156;0.4954128;0.9348371;0.9348371;0.9473684;0.962406;0.5686465;0.553811;0.56864653;0.5485757
41;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;glm;0.6129032;0.6129032;0.6229508;0.625;0.7402597;0.7402597;0.7702703;0.7228916;0.5229358;0.5229358;0.5229358;0.5504587;0.847957;0.8482445;0.8478306;0.8470718;0.5229358;0.5229358;0.5229358;0.5504587;0.9498747;0.9498747;0.9573935;0.9423559;0.5412561;0.5412561;0.54125613;0.5472046
41;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;knn;0.6418605;0.6666667;0.6422018;0.6769231;0.6509434;0.755814;0.6422018;0.7674419;0.6330275;0.5963303;0.6422018;0.6055046;0.8443126;0.8709733;0.8446;0.8735026;0.6330275;0.5963303;0.6422018;0.6055046;0.9072682;0.9473684;0.9022556;0.9498747;0.5458399;0.5951858;0.54583993;0.6079725
41;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;naive_bayes;0.7093596;0.713615;0.6960784;0.7222222;0.7659574;0.7307692;0.7473684;0.728972;0.6605505;0.6972477;0.6513761;0.7155963;0.8793429;0.8802281;0.8799982;0.880389;0.6605505;0.6972477;0.6513761;0.7155963;0.9448622;0.9298246;0.9398496;0.9273183;0.6400104;0.6379842;0.64001043;0.6472751
41;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;rf;0.7379679;0.7301587;0.7351351;0.7329843;0.8846154;0.8625;0.8947368;0.8536585;0.6330275;0.6330275;0.6238532;0.6422018;0.8933228;0.8928744;0.8946219;0.8949898;0.6330275;0.6330275;0.6238532;0.6422018;0.9774436;0.9724311;0.9799499;0.9699248;0.6951576;0.6823658;0.69515763;0.6830135
41;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;rpart;0.6455026;0.6268657;0.6564103;0.642487;0.7625;0.6847826;0.744186;0.7380952;0.559633;0.5779817;0.587156;0.5688073;0.7954289;0.8266078;0.8205606;0.8265273;0.559633;0.5779817;0.587156;0.5688073;0.952381;0.9273183;0.9448622;0.9448622;0.5770516;0.5386521;0.57705163;0.5676242
42;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;glm;0.5913978;0.5957447;0.6021505;0.6162162;0.7142857;0.7088608;0.7272727;0.75;0.5045872;0.5137615;0.5137615;0.5229358;0.848049;0.8521073;0.8466809;0.8563151;0.5045872;0.5137615;0.5137615;0.5229358;0.9448622;0.9423559;0.9473684;0.952381;0.5145131;0.5166948;0.51451313;0.547059
42;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;knn;0.6564103;0.6733668;0.6210526;0.6733668;0.744186;0.7444444;0.7283951;0.7444444;0.587156;0.6146789;0.5412844;0.6146789;0.8537743;0.8734221;0.8592467;0.8726863;0.587156;0.6146789;0.5412844;0.6146789;0.9448622;0.9423559;0.9448622;0.9423559;0.5823991;0.5989252;0.58239913;0.5989252
42;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;naive_bayes;0.6766169;0.6794258;0.6732673;0.6790698;0.7391304;0.71;0.7311828;0.6886792;0.6238532;0.6513761;0.6238532;0.6697248;0.8674323;0.8725943;0.8697662;0.8735371;0.6238532;0.6513761;0.6238532;0.6697248;0.9398496;0.9273183;0.9373434;0.9172932;0.6009099;0.5974739;0.60090993;0.5930416
42;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;rf;0.6951872;0.688172;0.6984127;0.7058824;0.8333333;0.8311688;0.825;0.8461538;0.5963303;0.587156;0.6055046;0.6055046;0.882286;0.8814697;0.8873445;0.8844704;0.5963303;0.587156;0.6055046;0.6055046;0.9674185;0.9674185;0.9649123;0.9699248;0.6419539;0.6348565;0.64195393;0.6552548
42;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;rpart;0.6859903;0.6868687;0.6636364;0.6507177;0.7244898;0.7640449;0.6576577;0.68;0.6513761;0.6238532;0.6697248;0.6238532;0.8398404;0.8113058;0.8410246;0.8127889;0.6513761;0.6238532;0.6697248;0.6238532;0.9323308;0.9473684;0.9047619;0.9197995;0.6072809;0.6168823;0.60728093;0.561295
43;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;glm;0.5502646;0.5416667;0.5502646;0.5757576;0.65;0.626506;0.65;0.6404494;0.4770642;0.4770642;0.4770642;0.5229358;0.795107;0.7934515;0.7966706;0.802005;0.4770642;0.4770642;0.4770642;0.5229358;0.9298246;0.9223058;0.9298246;0.9197995;0.4585731;0.4434469;0.45857313;0.4781254
43;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;knn;0.5591398;0.5714286;0.5591398;0.5586592;0.6753247;0.675;0.6753247;0.7142857;0.4770642;0.4954128;0.4770642;0.4587156;0.8082592;0.8023154;0.8042584;0.8500954;0.4770642;0.4954128;0.4770642;0.4587156;0.9373434;0.9348371;0.9373434;0.9498747;0.4743986;0.4849016;0.47439863;0.4866331
43;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;naive_bayes;0.5555556;0.5549738;0.5635359;0.5463918;0.7042254;0.6463415;0.7083333;0.6235294;0.4587156;0.4862385;0.4678899;0.4862385;0.8217792;0.8278035;0.8255501;0.8313444;0.4587156;0.4862385;0.4678899;0.4862385;0.9473684;0.9273183;0.9473684;0.9197995;0.4807792;0.4614484;0.48077923;0.4465671
43;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;rf;0.6187845;0.6043956;0.6187845;0.6153846;0.7777778;0.7534247;0.7777778;0.7671233;0.5137615;0.5045872;0.5137615;0.5137615;0.8475892;0.8413465;0.8508887;0.8433124;0.5137615;0.5045872;0.5137615;0.5137615;0.9598997;0.9548872;0.9598997;0.9573935;0.5575169;0.5377184;0.55751693;0.5513881
43;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;rpart;0.5888325;0.5929648;0.5888325;0.5929648;0.6590909;0.6555556;0.6590909;0.6555556;0.5321101;0.5412844;0.5321101;0.5412844;0.7941298;0.7764135;0.7941298;0.7764135;0.5321101;0.5412844;0.5321101;0.5412844;0.924812;0.9223058;0.924812;0.9223058;0.4956509;0.4984533;0.49565093;0.4984533
44;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;glm;0.5517241;0.5824176;0.566474;0.5869565;0.7384615;0.7260274;0.765625;0.72;0.440367;0.4862385;0.4495413;0.4954128;0.7901635;0.7931986;0.7914511;0.8026718;0.440367;0.4862385;0.4495413;0.4954128;0.9573935;0.9498747;0.962406;0.9473684;0.4888355;0.5103791;0.48883553;0.5124062
44;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;knn;0.5348837;0.5505618;0.5317919;0.547486;0.7301587;0.7101449;0.71875;0.7;0.4220183;0.4495413;0.4220183;0.4495413;0.8263894;0.8288496;0.8262169;0.8264469;0.4220183;0.4495413;0.4220183;0.4495413;0.9573935;0.9498747;0.9548872;0.9473684;0.4725636;0.4785952;0.47256363;0.4727215
44;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;naive_bayes;0.6428571;0.647619;0.6564103;0.6448598;0.7241379;0.6732673;0.744186;0.6571429;0.5779817;0.6238532;0.587156;0.6330275;0.8055;0.812444;0.809018;0.8143524;0.5779817;0.6238532;0.587156;0.6330275;0.9398496;0.9172932;0.9448622;0.9097744;0.5642704;0.5566172;0.56427043;0.5502929
44;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;rf;0.6;0.6298343;0.6171429;0.6444444;0.7605634;0.7916667;0.8181818;0.8169014;0.4954128;0.5229358;0.4954128;0.5321101;0.8270102;0.820986;0.8315743;0.8239406;0.4954128;0.5229358;0.4954128;0.5321101;0.9573935;0.962406;0.9699248;0.9674185;0.5360957;0.5712654;0.53609573;0.5914121
44;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;rpart;0.5894737;0.5222222;0.5729167;0.5164835;0.691358;0.6619718;0.6626506;0.6438356;0.5137615;0.4311927;0.5045872;0.4311927;0.7287715;0.7618013;0.7208273;0.7605137;0.5137615;0.4311927;0.5045872;0.4311927;0.9373434;0.9398496;0.9298246;0.9348371;0.5058488;0.4392919;0.50584883;0.4283611
45;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;glm;0.5698324;0.6054054;0.5698324;0.6203209;0.7285714;0.7368421;0.7285714;0.7435897;0.4678899;0.5137615;0.4678899;0.5321101;0.8461981;0.8437608;0.846474;0.8512796;0.4678899;0.5137615;0.4678899;0.5321101;0.952381;0.9498747;0.952381;0.9498747;0.5005447;0.5336154;0.50054473;0.5488472
45;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;knn;0.631016;0.6804124;0.6526316;0.6804124;0.7564103;0.7764706;0.7654321;0.7764706;0.5412844;0.6055046;0.5688073;0.6055046;0.8467039;0.8443356;0.8421972;0.8461866;0.5412844;0.6055046;0.5688073;0.6055046;0.952381;0.952381;0.952381;0.952381;0.5621482;0.6135715;0.56214823;0.6135715
45;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;naive_bayes;0.6633663;0.6635514;0.6826923;0.6606335;0.7204301;0.6761905;0.7171717;0.6517857;0.6146789;0.6513761;0.6513761;0.6697248;0.836288;0.8410476;0.8355292;0.8398749;0.6146789;0.6513761;0.6513761;0.6697248;0.9348371;0.914787;0.9298246;0.9022556;0.5833303;0.5739765;0.58333033;0.5664013
45;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;rf;0.6772487;0.6808511;0.6910995;0.6772487;0.8;0.8101266;0.804878;0.8;0.587156;0.587156;0.6055046;0.587156;0.8605344;0.8611897;0.8623508;0.8600515;0.587156;0.587156;0.6055046;0.587156;0.9598997;0.962406;0.9598997;0.9598997;0.6165444;0.6225499;0.61654443;0.6165444
45;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;rpart;0.6532663;0.6305419;0.6666667;0.6432161;0.7222222;0.6808511;0.755814;0.7111111;0.5963303;0.587156;0.5963303;0.587156;0.8261939;0.8158814;0.8270217;0.8171231;0.5963303;0.587156;0.5963303;0.587156;0.9373434;0.924812;0.9473684;0.9348371;0.5738073;0.5412257;0.57380733;0.5612483
46;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;glm;0.6203209;0.6162162;0.6236559;0.6338798;0.7435897;0.75;0.7532468;0.7837838;0.5321101;0.5229358;0.5321101;0.5321101;0.8223311;0.82263;0.822515;0.8331609;0.5321101;0.5229358;0.5321101;0.5321101;0.9498747;0.952381;0.952381;0.9598997;0.5488472;0.547059;0.54884723;0.5725491
46;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;knn;0.625641;0.6294416;0.622449;0.606383;0.7093023;0.7045455;0.7011494;0.721519;0.559633;0.5688073;0.559633;0.5229358;0.8486698;0.8368168;0.8506703;0.8527856;0.559633;0.5688073;0.559633;0.5229358;0.9373434;0.9348371;0.9348371;0.9448622;0.544039;0.5463334;0.5440393;0.5299267
46;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;naive_bayes;0.6494845;0.6930693;0.6564103;0.6930693;0.7411765;0.7526882;0.744186;0.7526882;0.5779817;0.6422018;0.587156;0.6422018;0.849716;0.8604769;0.8517624;0.8598101;0.5779817;0.6422018;0.587156;0.6422018;0.9448622;0.9423559;0.9448622;0.9423559;0.575032;0.6205283;0.5750323;0.6205283
46;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;rf;0.6444444;0.6629834;0.6404494;0.6519337;0.8169014;0.8333333;0.826087;0.8194444;0.5321101;0.5504587;0.5229358;0.5412844;0.8831367;0.8821135;0.8762962;0.8825274;0.5321101;0.5504587;0.5229358;0.5412844;0.9674185;0.9699248;0.9699248;0.9674185;0.5914121;0.6125108;0.59141213;0.5987623
46;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;rpart;0.6734694;0.7040816;0.6734694;0.7076923;0.7586207;0.7931034;0.7586207;0.8023256;0.6055046;0.6330275;0.6055046;0.6330275;0.7885769;0.827654;0.7885769;0.8276885;0.6055046;0.6330275;0.6055046;0.6330275;0.9473684;0.9548872;0.9473684;0.9573935;0.6024547;0.640639;0.60245473;0.6463326
47;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;glm;0.5894737;0.6;0.5894737;0.6315789;0.691358;0.7037037;0.691358;0.7407407;0.5137615;0.5229358;0.5137615;0.5504587;0.819158;0.8231588;0.8192959;0.8299188;0.5137615;0.5229358;0.5137615;0.5504587;0.9373434;0.9398496;0.9373434;0.9473684;0.5058488;0.5189469;0.50584883;0.5582411
47;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;knn;0.5948718;0.5846154;0.5918367;0.6030151;0.6744186;0.6627907;0.6666667;0.6666667;0.5321101;0.5229358;0.5321101;0.5504587;0.830919;0.8334713;0.8299648;0.8281369;0.5321101;0.5229358;0.5321101;0.5504587;0.9298246;0.9273183;0.9273183;0.924812;0.5056788;0.4928921;0.50567883;0.5110123
